system:index,area_m2,.geo
"59007,-11081",73304.12184261627,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[153.4988665618221,-28.82574847681717],[153.50146792888978,-28.82574847681717],[153.50146792888978,-28.823147109749502],[153.4988665618221,-28.823147109749502],[153.4988665618221,-28.82574847681717]]]}"
"59008,-11081",73304.1218413388,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[153.50146792888978,-28.82574847681717],[153.50406929595744,-28.82574847681717],[153.50406929595744,-28.823147109749502],[153.50146792888978,-28.823147109749502],[153.50146792888978,-28.82574847681717]]]}"
"59009,-11081",73304.12184282031,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[153.50406929595744,-28.82574847681717],[153.50667066302512,-28.82574847681717],[153.50667066302512,-28.823147109749502],[153.50406929595744,-28.823147109749502],[153.50406929595744,-28.82574847681717]]]}"
"59010,-11081",73304.12184126858,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[153.50667066302512,-28.82574847681717],[153.50927203009277,-28.82574847681717],[153.50927203009277,-28.823147109749502],[153.50667066302512,-28.823147109749502],[153.50667066302512,-28.82574847681717]]]}"
"59011,-11081",73304.1218419755,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[153.50927203009277,-28.82574847681717],[153.51187339716043,-28.82574847681717],[153.51187339716043,-28.823147109749502],[153.50927203009277,-28.823147109749502],[153.50927203009277,-28.82574847681717]]]}"
"59012,-11081",73304.1218420493,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[153.51187339716043,-28.82574847681717],[153.5144747642281,-28.82574847681717],[153.5144747642281,-28.823147109749502],[153.51187339716043,-28.823147109749502],[153.51187339716043,-28.82574847681717]]]}"
"59013,-11081",73304.12184209455,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[153.5144747642281,-28.82574847681717],[153.51707613129577,-28.82574847681717],[153.51707613129577,-28.823147109749502],[153.5144747642281,-28.823147109749502],[153.5144747642281,-28.82574847681717]]]}"
"59014,-11081",73304.1218420341,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[153.51707613129577,-28.82574847681717],[153.51967749836345,-28.82574847681717],[153.51967749836345,-28.823147109749502],[153.51707613129577,-28.823147109749502],[153.51707613129577,-28.82574847681717]]]}"
"59015,-11081",73304.12184194478,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[153.51967749836345,-28.82574847681717],[153.5222788654311,-28.82574847681717],[153.5222788654311,-28.823147109749502],[153.51967749836345,-28.823147109749502],[153.51967749836345,-28.82574847681717]]]}"
"59016,-11081",73304.12184279728,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[153.5222788654311,-28.82574847681717],[153.5248802324988,-28.82574847681717],[153.5248802324988,-28.823147109749502],[153.5222788654311,-28.823147109749502],[153.5222788654311,-28.82574847681717]]]}"
"59017,-11081",73304.12184124938,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[153.5248802324988,-28.82574847681717],[153.52748159956644,-28.82574847681717],[153.52748159956644,-28.823147109749502],[153.5248802324988,-28.823147109749502],[153.5248802324988,-28.82574847681717]]]}"
"59018,-11081",73304.12184128365,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[153.52748159956644,-28.82574847681717],[153.5300829666341,-28.82574847681717],[153.5300829666341,-28.823147109749502],[153.52748159956644,-28.823147109749502],[153.52748159956644,-28.82574847681717]]]}"
"59019,-11081",73304.1218428584,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[153.5300829666341,-28.82574847681717],[153.53268433370178,-28.82574847681717],[153.53268433370178,-28.823147109749502],[153.5300829666341,-28.823147109749502],[153.5300829666341,-28.82574847681717]]]}"
"59020,-11081",73304.12184194196,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[153.53268433370178,-28.82574847681717],[153.53528570076944,-28.82574847681717],[153.53528570076944,-28.823147109749502],[153.53268433370178,-28.823147109749502],[153.53268433370178,-28.82574847681717]]]}"
"59021,-11081",73304.12184196655,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[153.53528570076944,-28.82574847681717],[153.53788706783712,-28.82574847681717],[153.53788706783712,-28.823147109749502],[153.53528570076944,-28.823147109749502],[153.53528570076944,-28.82574847681717]]]}"
"59022,-11081",73304.1218420542,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[153.53788706783712,-28.82574847681717],[153.54048843490477,-28.82574847681717],[153.54048843490477,-28.823147109749502],[153.53788706783712,-28.823147109749502],[153.53788706783712,-28.82574847681717]]]}"
"59023,-11081",73304.12184199238,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[153.54048843490477,-28.82574847681717],[153.54308980197246,-28.82574847681717],[153.54308980197246,-28.823147109749502],[153.54048843490477,-28.823147109749502],[153.54048843490477,-28.82574847681717]]]}"
"59024,-11081",73304.12184200052,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[153.54308980197246,-28.82574847681717],[153.5456911690401,-28.82574847681717],[153.5456911690401,-28.823147109749502],[153.54308980197246,-28.823147109749502],[153.54308980197246,-28.82574847681717]]]}"
"59025,-11081",73304.12184143101,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[153.5456911690401,-28.82574847681717],[153.54829253610777,-28.82574847681717],[153.54829253610777,-28.823147109749502],[153.5456911690401,-28.823147109749502],[153.5456911690401,-28.82574847681717]]]}"
"59026,-11081",73304.12184278062,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[153.54829253610777,-28.82574847681717],[153.55089390317545,-28.82574847681717],[153.55089390317545,-28.823147109749502],[153.54829253610777,-28.823147109749502],[153.54829253610777,-28.82574847681717]]]}"
"59027,-11081",73304.12184123581,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[153.55089390317545,-28.82574847681717],[153.5534952702431,-28.82574847681717],[153.5534952702431,-28.823147109749502],[153.55089390317545,-28.823147109749502],[153.55089390317545,-28.82574847681717]]]}"
"59028,-11081",73304.12184268908,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[153.5534952702431,-28.82574847681717],[153.5560966373108,-28.82574847681717],[153.5560966373108,-28.823147109749502],[153.5534952702431,-28.823147109749502],[153.5534952702431,-28.82574847681717]]]}"
"59029,-11081",73304.12184139402,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[153.5560966373108,-28.82574847681717],[153.55869800437844,-28.82574847681717],[153.55869800437844,-28.823147109749502],[153.5560966373108,-28.823147109749502],[153.5560966373108,-28.82574847681717]]]}"
"59030,-11081",73304.12184269592,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[153.55869800437844,-28.82574847681717],[153.56129937144613,-28.82574847681717],[153.56129937144613,-28.823147109749502],[153.55869800437844,-28.823147109749502],[153.55869800437844,-28.82574847681717]]]}"
"59031,-11081",73304.12184136987,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[153.56129937144613,-28.82574847681717],[153.56390073851378,-28.82574847681717],[153.56390073851378,-28.823147109749502],[153.56129937144613,-28.823147109749502],[153.56129937144613,-28.82574847681717]]]}"
"59032,-11081",73304.1218420839,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[153.56390073851378,-28.82574847681717],[153.56650210558143,-28.82574847681717],[153.56650210558143,-28.823147109749502],[153.56390073851378,-28.823147109749502],[153.56390073851378,-28.82574847681717]]]}"
"59033,-11081",73304.1218427538,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[153.56650210558143,-28.82574847681717],[153.56910347264912,-28.82574847681717],[153.56910347264912,-28.823147109749502],[153.56650210558143,-28.823147109749502],[153.56650210558143,-28.82574847681717]]]}"
"59034,-11081",73304.12184126157,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[153.56910347264912,-28.82574847681717],[153.57170483971677,-28.82574847681717],[153.57170483971677,-28.823147109749502],[153.56910347264912,-28.823147109749502],[153.56910347264912,-28.82574847681717]]]}"
"59035,-11081",73304.12184277193,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[153.57170483971677,-28.82574847681717],[153.57430620678446,-28.82574847681717],[153.57430620678446,-28.823147109749502],[153.57170483971677,-28.823147109749502],[153.57170483971677,-28.82574847681717]]]}"
"59036,-11081",73304.12184126754,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[153.57430620678446,-28.82574847681717],[153.5769075738521,-28.82574847681717],[153.5769075738521,-28.823147109749502],[153.57430620678446,-28.823147109749502],[153.57430620678446,-28.82574847681717]]]}"
"59037,-11081",73304.12184272445,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[153.5769075738521,-28.82574847681717],[153.5795089409198,-28.82574847681717],[153.5795089409198,-28.823147109749502],[153.5769075738521,-28.823147109749502],[153.5769075738521,-28.82574847681717]]]}"
"59038,-11081",73304.12184137118,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[153.5795089409198,-28.82574847681717],[153.58211030798745,-28.82574847681717],[153.58211030798745,-28.823147109749502],[153.5795089409198,-28.823147109749502],[153.5795089409198,-28.82574847681717]]]}"
"59039,-11081",73304.12184197326,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[153.58211030798745,-28.82574847681717],[153.5847116750551,-28.82574847681717],[153.5847116750551,-28.823147109749502],[153.58211030798745,-28.823147109749502],[153.58211030798745,-28.82574847681717]]]}"
"59040,-11081",73304.1218421771,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[153.5847116750551,-28.82574847681717],[153.5873130421228,-28.82574847681717],[153.5873130421228,-28.823147109749502],[153.5847116750551,-28.823147109749502],[153.5847116750551,-28.82574847681717]]]}"
"59041,-11081",73304.12184198396,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[153.5873130421228,-28.82574847681717],[153.58991440919044,-28.82574847681717],[153.58991440919044,-28.823147109749502],[153.5873130421228,-28.823147109749502],[153.5873130421228,-28.82574847681717]]]}"
"59042,-11081",73304.12184199977,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[153.58991440919044,-28.82574847681717],[153.59251577625813,-28.82574847681717],[153.59251577625813,-28.823147109749502],[153.58991440919044,-28.823147109749502],[153.58991440919044,-28.82574847681717]]]}"
"59043,-11081",73304.12184207817,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[153.59251577625813,-28.82574847681717],[153.59511714332578,-28.82574847681717],[153.59511714332578,-28.823147109749502],[153.59251577625813,-28.823147109749502],[153.59251577625813,-28.82574847681717]]]}"
"59044,-11081",73304.12184202639,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[153.59511714332578,-28.82574847681717],[153.59771851039346,-28.82574847681717],[153.59771851039346,-28.823147109749502],[153.59511714332578,-28.823147109749502],[153.59511714332578,-28.82574847681717]]]}"
"59045,-11081",73304.12184199753,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[153.59771851039346,-28.82574847681717],[153.60031987746112,-28.82574847681717],[153.60031987746112,-28.823147109749502],[153.59771851039346,-28.823147109749502],[153.59771851039346,-28.82574847681717]]]}"
"59046,-11081",73304.12184136242,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[153.60031987746112,-28.82574847681717],[153.60292124452877,-28.82574847681717],[153.60292124452877,-28.823147109749502],[153.60031987746112,-28.823147109749502],[153.60031987746112,-28.82574847681717]]]}"
"59047,-11081",73304.12184286409,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[153.60292124452877,-28.82574847681717],[153.60552261159646,-28.82574847681717],[153.60552261159646,-28.823147109749502],[153.60292124452877,-28.823147109749502],[153.60292124452877,-28.82574847681717]]]}"
"59048,-11081",73304.12184186449,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[153.60552261159646,-28.82574847681717],[153.6081239786641,-28.82574847681717],[153.6081239786641,-28.823147109749502],[153.60552261159646,-28.823147109749502],[153.60552261159646,-28.82574847681717]]]}"
"59049,-11081",73304.12184210576,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[153.6081239786641,-28.82574847681717],[153.6107253457318,-28.82574847681717],[153.6107253457318,-28.823147109749502],[153.6081239786641,-28.823147109749502],[153.6081239786641,-28.82574847681717]]]}"
"59050,-11081",73304.12184200838,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[153.6107253457318,-28.82574847681717],[153.61332671279945,-28.82574847681717],[153.61332671279945,-28.823147109749502],[153.6107253457318,-28.823147109749502],[153.6107253457318,-28.82574847681717]]]}"
